task_id,review,final_label,confidence,needs_human,reached_agreement,agreement_round,reasoning,relevant_argument,relevant_evidence,irrelevant_argument,irrelevant_evidence,adjudicator_reasoning
1089,tôi phải xoá 10 ứng dụng. tắt fb. gỡ cài đặt. youtube. xoá hình ảnh. xoá clip. xoá hết để tải được game. vì dung lượng quá lớn. tải thành công thì vào không được. đợi hàng giờ để vào game. việt nam làm ăn vậy không game thủ nào dám tải về chơi đâu. cập nhật đi. cập nhật lại cũng không hết  positive ) phải chi cập... bài đánh giá đầy đủ,1,0.9,False,True,1,Agents agreed at round 1,"Review thể hiện sự không hài lòng với dung lượng quá lớn của game, gây khó khăn cho việc tải và chơi. Người viết đề xuất việc cập nhật để giải quyết vấn đề này, đồng thời cảnh báo rằng nếu không cải thiện, game thủ sẽ không dám tải về chơi. Điều này cho thấy mục đích xây dựng và mong muốn được giải quyết, phù hợp với định nghĩa của Nhãn 1.",vì dung lượng quá lớn. tải thành công thì vào không được. đợi hàng giờ để vào game. việt nam làm ăn vậy không game thủ nào dám tải về chơi đâu. cập nhật đi.,"Review thể hiện sự không hài lòng với dung lượng quá lớn của game, khiến người dùng phải xoá nhiều ứng dụng và chờ đợi hàng giờ để vào game. Người viết cũng đưa ra cảnh báo rằng nếu không cập nhật, không game thủ nào sẽ dám tải về chơi. Điều này cho thấy người viết có mục đích xây dựng, mong muốn nhà phát triển cập nhật và cải thiện game.",tải thành công thì vào không được. đợi hàng giờ để vào game. việt nam làm ăn vậy không game thủ nào dám tải về chơi đâu. cập nhật đi.,
1090,vừa nhận hang.tôi ở hcm mà hoả tốc 2 hơi lâu rất với tôi nghi. hàng ổn định. dùng thêm thời gian mấy đánh giá chi tiết được.  cửa hàng  kích hoạt bảo hành giúp nha,1,0.9,False,True,1,Agents agreed at round 1,"Review thể hiện sự không hài lòng về thời gian giao hàng ('hoả tốc 2 hơi lâu rất với tôi nghi') và kèm theo đề xuất ('cửa hàng kích hoạt bảo hành giúp nha'). Điều này cho thấy người viết có mục đích xây dựng, muốn cải thiện dịch vụ của cửa hàng.",vừa nhận hang.tôi ở hcm mà hoả tốc 2 hơi lâu rất với tôi nghi. hàng ổn định. dùng thêm thời gian mấy đánh giá chi tiết được. cửa hàng kích hoạt bảo hành giúp nha,Review thể hiện sự không hài lòng với thời gian giao hàng ('hoả tốc 2 hơi lâu rất với tôi nghi') và có đề xuất ('cửa hàng kích hoạt bảo hành giúp nha'),vừa nhận hang.tôi ở hcm mà hoả tốc 2 hơi lâu rất với tôi nghi. hàng ổn định. dùng thêm thời gian mấy đánh giá chi tiết được. cửa hàng kích hoạt bảo hành giúp nha,
1091,"nguyên seal, chạy khá mượt, vừa mới nhận chưa cảm nhận hết nhưng thấy lazmaL phục vụ khá tốt, giao nhanh hơn 2 ngày. bình luận này sau 7 ngày sẽ được  5star  nhé, bây giờ cho tạm  5star  mà từ từ hưởng thụ sản phẩm mới xem sao đã",0,0.9,False,True,1,Agents agreed at round 1,"Review thể hiện sự hài lòng với sản phẩm và dịch vụ, không có sự không hài lòng hoặc đề xuất nào được nêu ra. Người viết đánh giá sản phẩm là 'chạy khá mượt' và 'lazmaL phục vụ khá tốt', đồng thời cho biết sẽ tiếp tục đánh giá sau 7 ngày nhưng hiện tại đã cho 5 sao. Điều này cho thấy họ hài lòng với sản phẩm và dịch vụ.","nguyên seal, chạy khá mượt, vừa mới nhận chưa cảm nhận hết nhưng thấy lazmaL phục vụ khá tốt, giao nhanh hơn 2 ngày. bình luận này sau 7 ngày sẽ được 5star nhé, bây giờ cho tạm 5star mà từ từ hưởng thụ sản phẩm mới xem sao đã","Review thể hiện sự hài lòng với sản phẩm và dịch vụ, không có sự không hài lòng hoặc đề xuất nào được đề cập. Người viết chỉ đang khen ngợi và hài lòng với trải nghiệm của mình.","nguyên seal, chạy khá mượt, vừa mới nhận chưa cảm nhận hết nhưng thấy lazmaL phục vụ khá tốt, giao nhanh hơn 2 ngày. bình luận này sau 7 ngày sẽ được 5star nhé, bây giờ cho tạm 5star mà từ từ hưởng thụ sản phẩm mới xem sao đã",
1092,đọc bình luận toàn thấy mặt nạ bảo không có quà kèm theo chứ mình đặt gần cuối chương trình sale vẫn được nhận quà nè anh positive . aneSa thì khỏi bàn rồi nhé.,0,0.9,False,True,1,Agents agreed at round 1,"Review thể hiện sự hài lòng khi nhận quà, không có sự không hài lòng giữa thực tế và kỳ vọng. Người viết chỉ chia sẻ kinh nghiệm tích cực và không có đề xuất hoặc cảnh báo nào.",đọc bình luận toàn thấy mặt nạ bảo không có quà kèm theo chứ mình đặt gần cuối chương trình sale vẫn được nhận quà nè anh positive,Review thể hiện sự hài lòng của người viết khi họ vẫn nhận được quà dù đặt hàng gần cuối chương trình sale. Không có sự không hài lòng hoặc đề xuất nào được thể hiện trong review.,đọc bình luận toàn thấy mặt nạ bảo không có quà kèm theo chứ mình đặt gần cuối chương trình sale vẫn được nhận quà nè anh positive,
1093,giao hàng nhanh gói hàng chắc chắn chọn màu 128 giao 310 giờ mình mới khui xài nên mới bít  cửa hàng  làm ăn vậy không  được  😡😡,1,0.9,False,True,1,Agents agreed at round 1,"Review thể hiện sự không hài lòng khi nhận hàng không đúng màu đã chọn (giao hàng nhanh gói hàng chắc chắn chọn màu 128 giao 310). Người viết cũng thể hiện sự thất vọng và không hài lòng với cửa hàng (không được). Điều này cho thấy sự không hài lòng giữa thực tế và kỳ vọng, và người viết muốn cảnh báo hoặc đề xuất cho cửa hàng.",giao hàng nhanh gói hàng chắc chắn chọn màu 128 giao 310 giờ mình mới khui xài nên mới bít cửa hàng làm ăn vậy không được,"Review thể hiện sự không hài lòng khi nhận hàng không đúng màu đã chọn (giao hàng nhanh gói hàng chắc chắn chọn màu 128 giao 310 giờ mình mới khui xài nên mới bít cửa hàng làm ăn vậy không được). Điều này cho thấy sự không hài lòng giữa thực tế và kỳ vọng. Tuy nhiên, review không có đề xuất cụ thể, cảnh báo hoặc lời khuyên mang tính xây dựng. Nhưng xét về mục đích của người viết, có thể thấy họ muốn cảnh báo hoặc thông báo cho người khác về vấn đề này.",giao hàng nhanh gói hàng chắc chắn chọn màu 128 giao 310 giờ mình mới khui xài nên mới bít cửa hàng làm ăn vậy không được,
1094,toàn cồn,0,0.9,False,True,1,Agents agreed at round 1,"Review không cung cấp thông tin cụ thể nào về sản phẩm hoặc dịch vụ, và không thể hiện sự không hài lòng hay mong muốn được giải quyết. Do đó, không có đủ cơ sở để phân loại review này là phàn nàn (Nhãn 1).",toàn cồn,Review không thể hiện sự không hài lòng hoặc mong muốn được giải quyết. Không có đề xuất hoặc cảnh báo cụ thể.,toàn cồn,
1095,hàng dùng rất tốt nhưng chai sữa rửa mặt có vẻ bị mở trước đó rồi,1,0.9,False,True,1,Agents agreed at round 1,"Review thể hiện sự không hài lòng với việc chai sữa rửa mặt có vẻ bị mở trước đó rồi, mặc dù hàng dùng rất tốt. Điều này cho thấy sự không hài lòng giữa thực tế và kỳ vọng, và người viết muốn cảnh báo hoặc đề xuất về vấn đề này.",hàng dùng rất tốt nhưng chai sữa rửa mặt có vẻ bị mở trước đó rồi,"Review thể hiện sự không hài lòng với sản phẩm (chai sữa rửa mặt có vẻ bị mở trước đó rồi) mặc dù hàng dùng rất tốt. Điều này cho thấy sự không hài lòng giữa thực tế và kỳ vọng, và người viết muốn cảnh báo hoặc đề xuất về vấn đề này.",hàng dùng rất tốt nhưng chai sữa rửa mặt có vẻ bị mở trước đó rồi,
1096,"hang được anh em nha dung hang ,dung mau ,cho  5star ",0,0.9,False,True,1,Agents agreed at round 1,"Review chỉ thể hiện sự hài lòng và khen ngợi sản phẩm, không có sự không hài lòng hoặc đề xuất nào.","hang được anh em nha dung hang ,dung mau ,cho 5star",Review chỉ thể hiện sự hài lòng và khen ngợi sản phẩm mà không có bất kỳ sự không hài lòng hoặc đề xuất nào.,"hang được anh em nha dung hang ,dung mau ,cho 5star",
1097,"thứ nhất về chất lượng của sản phẩm mình test thử thấy rất ok, tệp da,nhưng da mặt mình là da khô nên khi chưa dưỡng ẩm đầy đủ sẽ lộ rõ, thứ 2 lần đầu tiên mua cái sản phẩm mà nó giống da màu da mình đến 95% tối hơn da thật một tẹo, đánh lên mặt giúp da đều màu còn lại thì chưa thật sự giúp da mình sáng lên như mình mong muốn, gọi chung sản phẩm rất tốt, mình rất ưng, lần sau sẽ mua màu sáng hơn 😂",0,0.9,False,True,1,Agents agreed at round 1,"Review thể hiện sự hài lòng với sản phẩm, người viết cho biết sản phẩm rất tốt và họ rất ưng. Mặc dù có một số điểm chưa hoàn hảo như sản phẩm không giúp da sáng lên như mong muốn, nhưng điều này không làm thay đổi tổng quan tích cực của review. Người viết cũng không đưa ra đề xuất hoặc cảnh báo cụ thể nào mà chỉ nói sẽ mua màu sáng hơn lần sau, điều này không mang tính xây dựng hoặc cảnh báo.","gọi chung sản phẩm rất tốt, mình rất ưng, lần sau sẽ mua màu sáng hơn","Review thể hiện sự hài lòng với sản phẩm, người viết cho biết sản phẩm rất tốt và họ rất ưng. Mặc dù có một số điểm chưa hoàn hảo như sản phẩm không giúp da sáng lên như mong muốn, nhưng tổng thể review vẫn mang tính khen ngợi và hài lòng. Không có đề xuất hoặc cảnh báo cụ thể nào được đưa ra để cải thiện sản phẩm hoặc dịch vụ.","thứ nhất về chất lượng của sản phẩm mình test thử thấy rất ok, tệp da,nhưng da mặt mình là da khô nên khi chưa dưỡng ẩm đầy đủ sẽ lộ rõ, ... gọi chung sản phẩm rất tốt, mình rất ưng",
1098,"hài lòng với sản phẩm nhưng hàng tặng không xài được , bù lại giao nhanh.",1,0.9,False,True,1,Agents agreed at round 1,"Review thể hiện sự không hài lòng với hàng tặng không xài được, nhưng lại hài lòng với sản phẩm và giao hàng nhanh. Điều này cho thấy người viết có sự so sánh giữa thực tế và kỳ vọng, và có thể coi là một dạng của phàn nàn vì có sự không hài lòng về một mặt hàng cụ thể (hàng tặng). Tuy nhiên, review này không có đề xuất cụ thể hoặc cảnh báo có ích, nhưng nó vẫn thể hiện sự không hài lòng và một số mặt tích cực, do đó có thể được coi là một dạng của phàn nàn mang tính xây dựng.","hài lòng với sản phẩm nhưng hàng tặng không xài được , bù lại giao nhanh","Review thể hiện sự không hài lòng với hàng tặng không xài được, nhưng hài lòng với sản phẩm và giao hàng nhanh. Điều này cho thấy người viết có mục đích xây dựng khi đánh giá cả hai khía cạnh của dịch vụ, một là không hài lòng và hai là hài lòng, nhưng không có đề xuất cụ thể. Tuy nhiên, việc đánh giá cả hai khía cạnh này cho thấy người viết muốn cung cấp thông tin toàn diện và có thể giúp cho người khác hoặc nhà cung cấp cải thiện.","hài lòng với sản phẩm nhưng hàng tặng không xài được , bù lại giao nhanh",
